stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon
0400CSV,6,1,1,1,Mahutini/Southend,-1.269586086,36.88275039
0400CTB,6,1,11,1,Country Bus,-1.286757588,36.83513582
0400CTE,6,1,2,1,Caltex,-1.278651953,36.88328147
0400CWN,6,1,1,1,Crown,-1.307351589,36.85634673
0400DAA,6,1,1,1,Daraja,-1.316336989,36.86189622
0400DC,6,1,1,1,DC,-1.296924716,36.86363697
0400DNB,6,1,1,1,Doni Beach,-1.304934,36.883006
0400DNE,6,1,2,1,Dune,-1.269948,36.994619
0400DSP,6,1,1,1,Dayspring,-1.263539,36.887485
0400EAM,6,1,1,1,Cinema,-1.254009336,36.89589053
0400EES,6,1,1,1,St. James/Southern Bypass,-1.324034929,36.84516728
0400EIH,6,1,2,1,White House,-1.292953491,36.88602269
0400ELO,6,1,2,1,Nile Junction,-1.297733188,36.86740011
0400ENA,6,1,1,1,Nasra Stage,-1.27047658,36.90050393
0400EPA,6,1,1,1,Epren Academy,-1.29582,36.89553
0400ERE,6,1,1,1,Getrudes,-1.26669234,36.91084921
0400ESH,6,1,1,1,Phase 2,-1.268019676,36.91191137
0400EST,6,1,3,1,East Capital,-1.275336742,36.89150512
0400ETR,6,1,1,1,Bee Center,-1.283599466,36.90161973
0400EUL,6,1,1,1,Shule,-1.268600589,36.99248493
0400EXP,6,1,1,1,Express,-1.314765,36.85437
0400FAH,6,1,1,1,Fedha,-1.314427257,36.89381182
0400FDA,6,1,4,1,Fedha,-1.314711571,36.89403713
0400FDE,6,1,1,1,Fedha Estate,-1.313642,36.895661
0400FDS,6,1,2,1,Friends Centre,-1.293532848,36.86470985
0400FNN,6,1,1,1,Friends Inn,-1.265337467,36.88618362
0400FSX,6,1,1,1,56,-1.264897585,36.88704193
0400GAM,6,1,1,1,Stage mpya,-1.312631696,36.89277381
0400GAO,6,1,1,1,Mogas,-1.297627455,36.87245071
0400GGE,6,1,1,1,Garage,-1.277487874,36.87710702
0400GMT,6,1,1,1,General Motors,-1.325933933,36.87072337
0400GNS,6,1,2,1,Green Span Estate,-1.28595829,36.90415978
0400GPM,6,1,1,1,N,-1.2857759,36.88759446
0400GRS,6,1,1,1,Grand Supermaket,-1.283667684,36.89423561
0400H/M,6,1,1,1,Southfield/Nakumatt,-1.330114245,36.89019513
0400HAJ,6,1,1,1,Shujaa Mall/Sosian Estate,-1.281056732,36.90553576
0400HAW,6,1,1,1,Car Wash,-1.291440725,36.90125227
0400HCC,6,1,1,1,Hillocks Country Club,-1.319164,36.865314
0400HDH,6,1,2,1,Hodihodi,-1.29309,36.866034
0400HMN,6,1,2,1,Harmony/Pioneer,-1.265777349,36.87992871
0400HNB,6,1,1,1,Hornbill,-1.27876,36.888656
0400HRB,6,1,1,1,Harambee,-1.283695,36.873042
0400HRS,6,1,3,1,Harambee Sacco,-1.292744279,36.8991065
0400HRU,6,1,2,1,Uchumi Jogoo road,-1.296225786,36.86018765
0400IAC,6,1,1,1,Nacico,-1.28891024,36.83978945
0400IAK,6,1,1,1,Park Inn,-1.320333481,36.8979156
0400IBO,6,1,1,1,Kobil,-1.277923948,36.87480032
0400IEA,6,1,1,1,Mawe Mbili,-1.263300544,36.97978199
0400IGM,6,1,1,1,Dayspring Market,-1.264328957,36.88785195
0400IIA,6,1,1,1,OiLibya,-1.297770739,36.85511023
0400ILC,6,1,1,1,Civil,-1.263976425,36.88767761
0400IND,6,1,1,1,Industrial Area,-1.30012,36.83574
0400INR,6,1,1,1,Kenol Petrol Station,-1.284016371,36.88041419
0400IOI,6,1,1,1,Kioi,-1.277087063,36.9160822
0400IOR,6,1,1,1,Simba Court,-1.329807043,36.8549788
0400IRJ,6,1,1,1,New Njiru,-1.249476439,36.94231689
0400IWK,6,1,1,1,Kwa Maji,-1.27112335,36.89993799
0400JMC,6,1,1,1,M,-1.285067797,36.88740671
0400JNC,6,1,1,1,Junction,-1.26347,36.92213
0400JNT,6,1,2,1,Junction,-1.27849102,36.88909113
0400JNV,6,1,1,1,Jana Villa,-1.289892,36.852357
0400JSC,6,1,1,1,Jerusalem Shopping Centre,-1.286124587,36.86716676
0400JSF,6,1,1,1,House of Manji,-1.309711933,36.85724258
0400JSK,6,1,1,1,Jeska,-1.287991405,36.89165533
0400KAG,6,1,1,1,KAG Bahati,-1.288924813,36.86226368
0400KBE,6,1,1,1,Kobe,-1.227264,36.990311
0400KBL,6,1,6,1,Kobil,-1.328278,36.892562
0400KCB,6,1,2,1,KCB,-1.259275675,36.87918305
0400KCU,6,1,1,1,Cooperative Umoja,-1.28468,36.88505
0400KDO,6,1,4,1,Kwa DO,-1.27476275,36.91045225
0400KFW,6,1,1,1,Kwa Chief,-1.267858744,36.88544869
0400KHE,6,1,1,1,Bao Kithe,-1.269543171,36.88111424
0400KIN,6,1,1,1,JackNice,-1.312132806,36.89903408
0400KMJ,6,1,3,1,Koma Junction,-1.265503764,36.90462649
0400KMK,6,1,1,1,Kamakis,-1.171282,36.972865
0400KNA,6,1,1,1,Kirwa,-1.287809014,36.89101696
0400KNP,6,1,1,1,Kenpoly,-1.304277,36.883407
0400KNS,6,1,3,1,Kanisani,-1.26881361,36.91386938
0400KOI,6,1,2,1,Kioi,-1.279145479,36.91538215
0400KON,6,1,5,1,Kona,-1.268641949,36.92062855
0400KOT,6,1,1,1,Kotini,-1.295061707,36.86240315
0400KPS,6,1,2,1,Kayole Police,-1.26433,36.92351
0400KRT,6,1,1,1,Kartasi,-1.315172911,36.85996771
0400KRY,6,1,1,1,Kwa Roy,-1.168246,36.967919
0400KSD,6,1,2,1,Kisumu Ndogo,-1.299632192,36.88978314
0400KSP,6,1,1,1,Kariobangi South Primary School,-1.26747787,36.88548625
0400KTA,6,1,1,1,Katami,-1.294339067,36.85162604
0400KTN,6,1,7,1,Kitindo,-1.326507926,36.89534605
0400KWA,6,1,1,1,Kwal,-1.306381,36.841321
0400KWC,6,1,2,1,Kwa Chief,-1.280111074,36.89634919
0400KWR,6,1,5,1,Kware,-1.30734086,36.88961148
0400KYB,6,1,1,1,Kampala Road,-1.311637759,36.84987187
0400KYJ,6,1,3,1,Kayole Junction,-1.257650256,36.92249
0400LBM,6,1,1,1,Bobmil,-1.331373453,36.86259627
0400LET,6,1,1,1,Hurlingam Stage 2,-1.252634525,36.95800781
0400LKN,6,1,1,1,Likoni,-1.296405,36.855267
0400LLE,6,1,1,1,Belleview,-1.31956256,36.8377912
0400LNC,6,1,1,1,Falcon Road/Kobil,-1.322473884,36.86962634
0400LRA,6,1,1,1,Astrid Petrol,-1.249117023,36.94894195
0400LTM,6,1,1,1,Mbotela,-1.296204329,36.86025202
0400MAE,6,1,1,1,Dar Es Salaam Road,-1.30415976,36.83893651
0400MAJ,6,1,1,1,Umoja 2,-1.278320879,36.90018743
0400MCW,6,1,2,1,Manyanja Road Car Wash,-1.28986,36.89401
0400MIU,6,1,1,1,Hurlingham,-1.253489023,36.9614625
0400MKG,6,1,9,1,Rikana/Makongeni,-1.29429996,36.85118079
0400MLA,6,1,1,1,Donholm Stage,-1.299353242,36.88683003
0400MLH,6,1,3,1,Mama Lucy Hospital,-1.2730515,36.89721823
0400MNL,6,1,1,1,Donholm,-1.296665668,36.88587785
0400MRA,6,1,7,1,Maria,-1.274258494,36.91786587
0400MRS,6,1,3,1,Mara Savanna,-1.298668,36.892513
0400MRT,6,1,1,1,Umoja Market,-1.286752224,36.8884635
0400MSB,6,1,3,1,Sosian Estate,-1.281468272,36.90530241
0400MTK,6,1,1,1,Mitikenda,-1.180882,36.987895
0400MTP,6,1,1,1,Metropolitan Hospital,-1.287642717,36.87448382
0400MTW,6,1,1,1,Mutindwa,-1.28617,36.88093
0400MYC,6,1,2,1,Myca,-1.260863543,36.90981925
0400MYK,6,1,1,1,Mayaka,-1.266860962,36.88018084
0400MZW,6,1,12,1,Maziwa,-1.293393373,36.84680879
0400MZW,7,1,1,1,Maziwa,-1.293393373,36.84680879
0400N10,6,1,2,1,Number 10,-1.293189526,36.86726332
0400NCC,6,1,9,1,Nacico,-1.288989186,36.83971167
0400NKN,6,1,1,1,Kanisani,-1.309411526,36.82838202
0400NLI,6,1,1,1,Nobil,-1.273031563,36.91109598
0400NOI,6,1,1,1,Prison,-1.30135417,36.83755249
0400NPC,6,1,2,1,NPC Buruburu/CITAM,-1.29399,36.88053
0400NYD,6,1,7,1,Nyando,-1.277332306,36.91592932
0400NYV,6,1,3,1,Nyama Villa,-1.27618432,36.90890193
0400OLC,6,1,1,1,Reflector,-1.253118843,36.93444997
0400ONA,6,1,1,1,Raiply,-1.308156252,36.86815917
0400ONT,6,1,1,1,Onyatta,-1.24272,36.989463
0400OOJ,6,1,3,1,C,-1.277740002,36.89261556
0400OPS,6,1,1,1,Posta,-1.246454716,36.90544188
0400OSO,6,1,1,1,Sokoni,-1.267307728,36.88546747
0400PCK,6,1,2,1,Peacock,-1.278083324,36.89119935
0400PCL,6,1,1,1,Complex,-1.310446858,36.90028131
0400PES,6,1,1,1,Pioneer Estate,-1.271817684,36.8805027
0400PFS,6,1,2,1,Phase 4 Stage,-1.28923,36.88201
0400PH5,6,1,3,1,Phase 5,-1.29204154,36.90046906
0400PIO,6,1,2,1,Pioneer Estate,-1.267826557,36.8804276
0400PMR,6,1,7,1,Prime Rose,-1.276291609,36.91680908
0400POS,6,1,2,1,Post/Mihang'o,-1.265305281,36.9232893
0400PPL,6,1,2,1,Taj Mall,-1.32375598,36.89966977
0400PS1,6,1,2,1,Maringo Phase1,-1.293404102,36.86271966
0400PSG,6,1,3,1,Raphaels,-1.272407,36.877518
0400PSM,6,1,4,1,Buru 1 Primary School,-1.274135113,36.87757373
0400PST,6,1,2,1,Post,-1.281103492,36.91366017
0400PTC,6,1,1,1,Patco,-1.308478117,36.86548233
0400QPM,6,1,1,1,QMP,-1.252904302,36.95927918
0400QTY,6,1,1,1,Equity,-1.309123,36.845319
0400RAH,6,1,1,1,warah,-1.27821207,36.90821797
0400RAU,6,1,1,1,Rounda,-1.262735724,36.87837839
0400RBA,6,1,1,1,Homa Bay Road,-1.307587624,36.84294373
0400RCK,6,1,1,1,Rocks,-1.27296,36.9111
0400RDA,6,1,1,1,Rounda/Taj,-1.323214173,36.90067828
0400REN,6,1,1,1,Bee Centre,-1.282773346,36.90289646
0400RND,6,1,1,1,Rounda,-1.264591813,36.90834403
0400ROA,6,1,1,1,Road A,-1.317972,36.862809
0400ROD,6,1,1,1,Kwa Breakdown,-1.270263523,36.88098818
0400ROU,6,1,1,1,Mutarakwa Road,-1.269301772,36.881015
0400RPY,6,1,1,1,Tanga Road,-1.307445,36.873329
0400RST,6,1,5,1,Raster,-1.275374293,36.91746354
0400RUU,6,1,1,1,Subaru,-1.330536604,36.85629845
0400S3B,6,1,1,1,Sector 3B,-1.265207,36.90773
0400SBA,6,1,7,1,Sabasaba,-1.273008585,36.91824675
0400SET,6,1,1,1,Sector 3A,-1.265181899,36.90914869
0400SFD,6,1,1,1,Softa Road,-1.324549913,36.87071532
0400SIX,6,1,1,1,36 Stage,-1.262572,36.886991
0400SKJ,6,1,1,1,Saika Junction,-1.259639,36.912423
0400SLA,6,1,1,1,Stella,-1.289557815,36.8852073
0400SNC,6,1,1,1,Sun City,-1.285452,36.85161
0400SNG,6,1,1,1,Sango,-1.286537647,36.89445019
0400SOS,6,1,5,1,Shujaa Mall,-1.281049848,36.90559208
0400SP1,6,1,2,1,Step 1,-1.265112162,36.9165194
0400SPE,6,1,1,1,Super Highway,-1.165114,36.958521
0400SRY,6,1,2,1,Oyster,-1.292991042,36.89840376
0400STG,6,1,4,1,Stage Mpya,-1.312619448,36.89271748
0400STL,6,1,4,1,Stella,-1.289584637,36.88521802
0400SUR,6,1,2,1,Summers,-1.278689504,36.90746963
0400SVN,6,1,3,1,Savanna,-1.297722459,36.89374208
0400SWT,6,1,3,1,Soweto,-1.281355619,36.9147706
0400TAT,6,1,1,1,Total,-1.269779205,36.88090235
0400TIU,6,1,1,1,Mahutini/Southend,-1.269521713,36.88287109
0400TJR,6,1,13,1,Total Jogoo Road/Mogas,-1.298060417,36.86939299
0400TLA,6,1,1,1,Total Hamza,-1.297096342,36.87606901
0400TLS,6,1,2,1,Slaughter,-1.252698898,36.9355309
0400TMI,6,1,5,1,Tumaini/Tassia,-1.309293509,36.8906951
0400TMN,6,1,2,1,Tumaini,-1.297261119,36.89433217
0400TMW,6,1,3,1,Outer Mwisho,-1.27181232,36.879403
0400TNJ,6,1,1,1,Jestan,-1.247280836,36.90440387
0400TOO,6,1,1,1,Kenol Petrol Station,-1.283851594,36.88029617
0400TPK,6,1,1,1,Tetrapark,-1.314008832,36.85653448
0400TRN,6,1,7,1,Transami,-1.325343847,36.89726114
0400TSA,6,1,5,1,Tassia,-1.31038785,36.89134955
0400TSH,6,1,2,1,Tushauriane,-1.266624928,36.91598833
0400TSK,6,1,3,1,Tuskys,-1.29019618,36.90194964
0400TSX,6,1,1,1,Junction 30 Stage,-1.261387,36.886382
0400TTP,6,1,1,1,Total Petrol Station,-1.2698704,36.88097477
0400TUI,6,1,1,1,Equity,-1.326615214,36.84960902
0400TUY,6,1,1,1,Tuskys,-1.307043,36.876106
0400TYO,6,1,1,1,Joystar,-1.286950707,36.88913405
0400UAU,6,1,1,1,Lunga Lunga Square,-1.309245229,36.8607375
0400UCB,6,1,2,1,Uchumi Buruburu,-1.28808,36.88157
0400UFD,6,1,1,1,Uhuru Fields,-1.285164356,36.86814845
0400UJJ,6,1,2,1,Umoja Junction,-1.27826035,36.89048588
0400UJN,6,1,3,1,Uhuru Junction,-1.281881332,36.87142074
0400UJR,6,1,9,1,Uchumi Jogoo Road,-1.296231151,36.86021984
0400UM1,6,1,2,1,Umoja 1/Jasho Stage,-1.284155846,36.88728869
0400UM2,6,1,2,1,Umoja 2,-1.279338598,36.89818919
0400UMA,6,1,1,1,Umoja 3,-1.274334311,36.89458966
0400UMD,6,1,1,1,Umoja Dispensary,-1.282600164,36.88680053
0400UMJ,6,1,2,1,Cherina,-1.276286244,36.88646793
0400UMM,6,1,2,1,Umoja Market/ Cooperative Umoja/ Jasho Stage,-1.283683777,36.88715458
0400UMP,6,1,1,1,Umoja PCEA,-1.280541,36.886606
0400UOJ,6,1,1,1,Umoja 3,-1.27435661,36.89427316
0400URH,6,1,1,1,Muthurwa,-1.286457181,36.83437943
0400USM,6,1,1,1,Summers,-1.278743148,36.90739185
0400USS,6,1,1,1,Uhuru Secondary School,-1.283791,36.869433
0400VAN,6,1,1,1,Naivas,-1.294675469,36.87687099
0400VNA,6,1,1,1,Viwandi,-1.307866573,36.85639769
0400VPK,6,1,1,1,KMall,-1.266442537,36.90558672
0400VSP,6,1,3,1,Visa Place,-1.277917027,36.89503491
0400WKM,6,1,2,1,Welkim,-1.266918,36.989741
0400YAA,6,1,1,1,Mayaka,-1.266775131,36.88017547
0400ZAH,6,1,1,1,Hamza,-1.297321647,36.87486738
0401-UR,6,1,1,1,Uchumi - Jogoo Road,-1.297927827,36.87021643
0401.WD,6,1,1,1,Kwa D.C.,-1.297525495,36.86740547
04011EP,6,1,3,1,Step 1,-1.265049308,36.91654354
0401AAN,6,1,1,1,Naivas,-1.29457891,36.8770507
0401ABL,6,1,1,1,OiLibya,-1.29789412,36.85533017
0401ADI,6,1,1,1,Dunia,-1.254658431,36.89352483
0401AIM,6,1,1,1,Hurlingam/QMP,-1.25333882,36.96108162
0401AIN,6,1,1,1,Kanisani,-1.257596612,36.87867343
0401ALL,6,1,2,1,Shujaa Mall,-1.281023026,36.90553308
0401AMA,6,1,3,1,Makadara,-1.296349168,36.861974
0401AMB,6,1,1,1,Bamudas,-1.26214183,36.9077003
0401AMG,6,1,1,1,Uchumi Stage,-1.295910716,36.85938191
0401ANE,6,1,2,1,Tena,-1.291773319,36.89144075
0401ANK,6,1,2,1,Rikana,-1.294086903,36.85150534
0401ANO,6,1,9,1,Nacico,-1.287369132,36.83731377
0401ARA,6,1,1,1,Imara Primary,-1.2713027,36.91911578
0401ATN,6,1,1,1,Nabuto,-1.285486221,36.89403176
0401BCK,6,1,1,1,KCB,-1.25973165,36.87875122
0401BDG,6,1,1,1,Bridge,-1.271248,36.880891
0401BEC,6,1,1,1,Bee Centre,-1.28332,36.90282
0401BEN,6,1,3,1,Nasra Estate,-1.280781627,36.90153122
0401BFR,6,1,1,1,Biafra,-1.286501,36.851676
0401BKC,6,1,1,1,KCB,-1.259656549,36.87874585
0401BLK,6,1,1,1,Kobil,-1.320912838,36.89826965
0401BMP,6,1,1,1,Bumps,-1.26989,36.90834
0401BPF,6,1,1,1,Buruburu Phase 5 Favourites,-1.29403,36.87993
0401BPH,6,1,1,1,Buruburu Phase One,-1.272804737,36.87750936
0401BPR,6,1,3,1,Neighbours Buruburu Phase 1,-1.275363564,36.87737525
0401BPS,6,1,2,1,Bahati Primary School Kag Bahati,-1.288887262,36.86239243
0401BRG,6,1,1,1,Buru Buru Girls,-1.286376715,36.87401175
0401BSA,6,1,1,1,Busia Road,-1.310731173,36.84787095
0401BSR,6,1,2,1,Kayole Hospital/Biason Road,-1.270240545,36.91982388
0401CAS,6,1,2,1,East Capital,-1.274988055,36.89220786
0401CEX,6,1,1,1,Chloride Exide,-1.32153511,36.86866343
0401CHK,6,1,2,1,Chokaa,-1.250724,36.952748
0401CLT,6,1,4,1,Caltex/Total,-1.300812364,36.88763201
0401CLV,6,1,1,1,Calvary,-1.264661551,36.91691637
0401CLX,6,1,5,1,Caltex,-1.278271079,36.88395202
0401CMT,6,1,3,1,Chemist,-1.319196224,36.8972075
0401CNI,6,1,1,1,Junction,-1.297605997,36.86775684
0401CNK,6,1,1,1,Centy Club,-1.233479,36.990048
0401CRS,6,1,1,1,Crescent,-1.306213,36.881607
0401CVS,6,1,2,1,Mahutini/Southend,-1.26937151,36.88124835
0401CVT,6,1,2,1,Total Outering road,-1.269494891,36.88036859
0401CWS,6,1,1,1,Carwash,-1.309111118,36.90194964
0401DAA,6,1,1,1,Daraja,-1.316476464,36.86215907
0401DAR,6,1,1,1,Dar es Salaam Road,-1.304079294,36.8391484
0401DC,6,1,1,1,DC,-1.297396785,36.87316418
0401DHC,6,1,1,1,Church Road,-1.311863065,36.89915478
0401DNE,6,1,1,1,Dune,-1.270022,36.994872
0401DNE,7,1,1,1,Dune,-1.270022,36.994872
0401DOA,6,1,1,1,Mogadishu Road,-1.308778524,36.8630603
0401DPG,6,1,1,1,Spring Board,-1.282889843,36.89550161
0401DSL,6,1,2,1,Diesel,-1.270568,36.919652
0401ECM,6,1,1,1,Cinema,-1.253921986,36.89588785
0401EDN,6,1,1,1,Misenda,-1.282580227,36.90321833
0401ENJ,6,1,1,1,Jerusalem Junction,-1.286115414,36.86630309
0401EOJ,6,1,1,1,Toll Gate JKIA,-1.345817327,36.90778399
0401EPA,6,1,3,1,Epren Academy,-1.29547,36.89568
0401EQM,6,1,4,1,Qwema Plaza,-1.279762387,36.90622509
0401ESN,6,1,1,1,BP/Dandora Inn/Shell,-1.254635453,36.89444482
0401EYT,6,1,1,1,Equity,-1.258277893,36.87870294
0401FDA,6,1,3,1,Stage Mpya,-1.314035654,36.89394593
0401FDE,6,1,1,1,Fedha Estate,-1.313459,36.895747
0401FDJ,6,1,1,1,Fedha Junction,-1.314264,36.894384
0401FDS,6,1,1,1,Friends Centre,-1.293403,36.864591
0401FLC,6,1,1,1,Falcon Road/Kobil,-1.322638,36.86984
0401FNN,6,1,1,1,Friends Inn,-1.265392,36.885949
0401FPL,6,1,1,1,Supa Loaf,-1.267585158,36.9029206
0401GEA,6,1,1,1,Kwa Garage,-1.279458171,36.87159777
0401GEE,6,1,3,1,G,-1.279773116,36.88716531
0401GKC,6,1,4,1,Goa Kayole Church,-1.271141768,36.91923916
0401GM,6,1,1,1,GM,-1.329785585,36.8711257
0401GMA,6,1,1,1,Grand Supermaket,-1.283538938,36.89423025
0401GNF,6,1,3,1,Green Field/Mwea House,-1.29453063,36.89625263
0401GSE,6,1,2,1,Green Span Estate,-1.286156774,36.90407932
0401HBN,6,1,1,1,The Bantu,-1.261288887,36.97392941
0401HDH,6,1,1,1,Hodihodi,-1.293019,36.866085
0401HHH,6,1,2,1,H,-1.279038191,36.88801825
0401HIO,6,1,1,1,Doshi,-1.329120398,36.88484251
0401HLL,6,1,1,1,Shell,-1.321105957,36.84111178
0401HMB,6,1,1,1,Homa Bay Road,-1.307222843,36.84289277
0401HMT,6,1,1,1,Home Matt,-1.308708787,36.90250754
0401HOD,6,1,1,1,Donholm,-1.29665494,36.88595295
0401HPE,6,1,1,1,Raphael,-1.271726489,36.87937081
0401HRB,6,1,1,1,Harambee,-1.285110712,36.8737489
0401HRC,6,1,3,1,Cherina,-1.277219653,36.88510537
0401HRS,6,1,3,1,Harambee Sacco,-1.292663813,36.89936399
0401HSU,6,1,1,1,Outer Mwisho,-1.271506548,36.88063949
0401HUJ,6,1,2,1,Uhuru Primary,-1.281870604,36.87115252
0401IDO,6,1,1,1,Isiolo Road,-1.308225989,36.84424192
0401IEK,6,1,1,1,Kwa Chief,-1.267356044,36.88535213
0401IFA,6,1,1,1,Infill A,-1.27138,36.90951
0401IFB,6,1,2,1,Infill B,-1.26579,36.90711
0401ILE,6,1,1,1,Elim,-1.293232441,36.88960344
0401IND,6,1,1,1,Industrial Area,-1.30013,36.83601
0401IVA,6,1,1,1,Naivas,-1.29458043,36.8772921
0401IYU,6,1,1,1,Equity,-1.258326173,36.87873513
0401JCN,6,1,2,1,Jacaranda,-1.287406683,36.90452993
0401JCY,6,1,1,1,JackNyce,-1.312238574,36.89892948
0401JEN,6,1,2,1,Joy Gardens,-1.290453672,36.89104378
0401JNT,6,1,5,1,Corner Junction,-1.278603673,36.88922524
0401JTA,6,1,2,1,Taj Mall Interchange,-1.323643327,36.89960003
0401JUC,6,1,1,1,Junction,-1.292170286,36.8686527
0401JUN,6,1,2,1,Junction,-1.27971,36.91058
0401KAU,6,1,1,1,Kapur,-1.278131604,36.8914032
0401KBE,6,1,1,1,Kobe,-1.226859,36.990212
0401KBU,6,1,2,1,Uhuru Junction,-1.279735565,36.87129736
0401KCC,6,1,1,1,KCC,-1.275618732,36.88866198
0401KCF,6,1,5,1,Kwa Chief,-1.280111074,36.89615607
0401KCT,6,1,3,1,Kiambiu,-1.278957725,36.87228441
0401KDO,6,1,5,1,Kwa DO,-1.274687648,36.91045761
0401KIE,6,1,1,1,KIE,-1.306552291,36.85644329
0401KMJ,6,1,2,1,Koma Junction,-1.26531601,36.90455139
0401KMK,6,1,1,1,Kamakis,-1.171119,36.972287
0401KNA,6,1,1,1,Nakumatt HQ,-1.328701973,36.85421705
0401KNB,6,1,2,1,Mesora,-1.282337308,36.87962294
0401KNL,6,1,2,1,Kenol Petrol Station,-1.284054,36.880382
0401KNM,6,1,1,1,Kona Mbaya,-1.26323998,36.92140102
0401KNS,6,1,2,1,Kanisani,-1.26891017,36.91362262
0401KOB,6,1,1,1,K South primary,-1.267632,36.885368
0401KOJ,6,1,3,1,Koma Junction,-1.265460849,36.90446019
0401KON,6,1,2,1,Kona/Bambo Villa,-1.268573,36.920489
0401KOT,6,1,1,1,Kotini,-1.296118,36.86203
0401KRY,6,1,1,1,Kwa Roy,-1.168359,36.967716
0401KSD,6,1,1,1,Kisumu Ndogo,-1.29924,36.89012
0401KSR,6,1,2,1,mama lucy,-1.278802156,36.89899921
0401KST,6,1,2,1,Kimathi/Section 3 Junction,-1.28872633,36.86312199
0401KTN,6,1,7,1,Kitindo,-1.32660985,36.89596832
0401KWR,6,1,4,1,Kware,-1.307512522,36.89001918
0401KYJ,6,1,3,1,Kayole Junction,-1.255456209,36.92905068
0401LEP,6,1,1,1,Complex,-1.309905052,36.90087676
0401LEU,7,1,1,1,Shule,-1.268455053,36.99227571
0401LHS,6,1,1,1,Jericho Hosptial,-1.291841,36.87144
0401LUM,6,1,2,1,Lumumba madukani,-1.293109059,36.86795533
0401M,6,1,1,1,M,-1.28508389,36.88741744
0401MAA,6,1,1,1,Cathsam,-1.284595728,36.89380646
0401MAM,6,1,1,1,Mamba,-1.309228,36.859428
0401MBA,6,1,1,1,Masimba,-1.27812,36.90812
0401MBC,6,1,2,1,Mbuyu Court,-1.2633,36.91375
0401MEA,6,1,1,1,Qwema Plaza,-1.279801458,36.90619022
0401MHN,6,1,1,1,Mihang'o,-1.265600324,36.9229728
0401MKB,6,1,1,1,Mt Kenya Bar Shauri Moyo,-1.291805506,36.85549378
0401MKC,6,1,2,1,Mukokoa Court,-1.262199,36.912699
0401MLD,6,1,4,1,Tassia,-1.310141087,36.8915534
0401MLH,6,1,3,1,Mama Lucy Hospital,-1.272772551,36.89728796
0401MPC,6,1,2,1,Msaponi Court,-1.26368,36.91417
0401MPS,6,1,1,1,Morisson Primary School,-1.289922595,36.85985506
0401MRA,6,1,4,1,Maria,-1.274258494,36.91781759
0401MRJ,6,1,1,1,Manyanja Road Car Wash,-1.289859778,36.89398885
0401MRR,6,1,2,1,Manyanja Road Round About,-1.28621,36.89796
0401MSB,6,1,1,1,Sosian Estate,-1.281414628,36.90540433
0401MSC,6,1,2,1,Msisi Court,-1.262869,36.913268
0401MTK,6,1,1,1,Mitikenda,-1.180853,36.987592
0401MTP,6,1,1,1,Metropolitan Hospital,-1.288246,36.874672
0401MVC,6,1,2,1,Mvinje Court,-1.261818409,36.91172361
0401MWS,6,1,2,1,Raphael,-1.271801591,36.87940836
0401MYA,6,1,1,1,Myca,-1.260553962,36.91009283
0401MYJ,6,1,4,1,Manyanja,-1.294412613,36.88806117
0401N10,6,1,1,1,No 10,-1.293061,36.867141
0401NAS,6,1,1,1,NAS,-1.33724,36.919257
0401NAT,6,1,1,1,Patanisho,-1.278185248,36.90809727
0401NBP,6,1,3,1,Kobil Calvary Temple,-1.278099418,36.87411904
0401NCK,6,1,1,1,NCCK,-1.295608878,36.87657863
0401NMA,6,1,2,1,Elim,-1.295152903,36.88661814
0401NPC,6,1,1,1,NPC Buruburu,-1.29385,36.88073
0401NTR,6,1,1,1,Tushauriane,-1.266513795,36.91602319
0401NYD,6,1,4,1,Nyando,-1.277375221,36.91580057
0401NYR,6,1,1,1,Nyora,-1.26706481,36.92230225
0401NYV,6,1,5,1,Nyama Villa,-1.276141405,36.90888047
0401ODI,6,1,1,1,Londiani Road,-1.303693056,36.85600609
0401ODO,6,1,1,1,Softa Road,-1.324378252,36.87077969
0401OGS,6,1,10,1,Mogas,-1.297856569,36.86970413
0401OHS,6,1,1,1,Hillocks Junction,-1.320333481,36.86696559
0401OIL,6,1,1,1,Bobmil,-1.330949664,36.86243534
0401OLJ,6,1,5,1,C,-1.277917027,36.89184844
0401ONH,6,1,1,1,Donholm,-1.296579838,36.88605487
0401ONT,6,1,1,1,Onyatta,-1.242568,36.989322
0401ONY,6,1,1,1,Harmony/Pioneer,-1.263813972,36.87905163
0401ORC,6,1,1,1,Overcomers,-1.27784729,36.90815896
0401OTM,6,1,1,1,The Komarock School,-1.264736652,36.91619754
0401P1M,6,1,2,1,Sector 0 (Zero),-1.26243,36.9103
0401P3B,6,1,1,1,Phase 3B,-1.268758,36.906726
0401PCE,6,1,1,1,Pcea,-1.270787716,36.91301107
0401PCK,6,1,5,1,Peacock,-1.278303266,36.89037323
0401PD1,6,1,1,1,JKIA - Passenger Drop Off 2,-1.330685,36.924092
0401PDO,6,1,1,1,JKIA - Passenger Drop Off,-1.331908,36.925852
0401PLB,6,1,2,1,Plan B,-1.278775334,36.88861907
0401PMR,6,1,4,1,Prime Rose,-1.276377439,36.91664815
0401PNR,6,1,1,1,Pioneer Estate,-1.271490455,36.88060462
0401POS,6,1,2,1,Post,-1.28107,36.91382
0401PPL,6,1,3,1,Pipeline,-1.316594481,36.89554989
